;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;;;;;
;;;;;;;;;;;;;;;;;;;Normal;2;40,3;4,03
;;;;;;;;;;;;;;;;;;;Female;2;40,3;4,03
;;;;;;;;;;;;;;;;;;;Home and lifestyle;2;40,3;4,03
;;;;;;;;;;;;;;;;;;;319-74-2561;3;94,64;14,196
;;;;;;;;;;;;;;;;;;;A;3;94,64;14,196
;;;;;;;;;;;;;;;;;;;Yangon;3;94,64;14,196
;;;;;;;;;;;;;;;;;;;Member;3;94,64;14,196
;;;;;;;;;;;;;;;;;;;Female;3;94,64;14,196
;;;;;;;;;;;;;;;;;;;Electronic accessories;3;94,64;14,196
;;;;;;;;;;;;;;;;;;;320-32-8842;1;22,62;1,131
;;;;;;;;;;;;;;;;;;;C;1;22,62;1,131
;;;;;;;;;;;;;;;;;;;Naypyitaw;1;22,62;1,131
;;;;;;;;;;;;;;;;;;;Member;1;22,62;1,131
;;;;;;;;;;;;;;;;;;;Female;1;22,62;1,131
;;;;;;;;;;;;;;;;;;;Food and beverages;1;22,62;1,131
;;;;;;;;;;;;;;;;;;;320-49-6392;1;30,24;1,512
;;;;;;;;;;;;;;;;;;;C;1;30,24;1,512
;;;;;;;;;;;;;;;;;;;Naypyitaw;1;30,24;1,512
;;;;;;;;;;;;;;;;;;;Normal;1;30,24;1,512
;;;;;;;;;;;;;;;;;;;Female;1;30,24;1,512
;;;;;;;;;;;;;;;;;;;Electronic accessories;1;30,24;1,512
;;;;;;;;;;;;;;;;;;;320-85-2052;1;34,81;1,7405
;;;;;;;;;;;;;;;;;;;B;1;34,81;1,7405
;;;;;;;;;;;;;;;;;;;Mandalay;1;34,81;1,7405
;;;;;;;;;;;;;;;;;;;Normal;1;34,81;1,7405
;;;;;;;;;;;;;;;;;;;Female;1;34,81;1,7405
;;;;;;;;;;;;;;;;;;;Sports and travel;1;34,81;1,7405
;;;;;;;;;;;;;;;;;;;321-49-7382;1;88,31;4,4155
;;;;;;;;;;;;;;;;;;;B;1;88,31;4,4155
;;;;;;;;;;;;;;;;;;;Mandalay;1;88,31;4,4155
;;;;;;;;;;;;;;;;;;;Member;1;88,31;4,4155
;;;;;;;;;;;;;;;;;;;Male;1;88,31;4,4155
;;;;;;;;;;;;;;;;;;;Sports and travel;1;88,31;4,4155
;;;;;;;;;;;;;;;;;;;322-02-2271;3;42,97;6,4455
;;;;;;;;;;;;;;;;;;;B;3;42,97;6,4455
;;;;;;;;;;;;;;;;;;;Mandalay;3;42,97;6,4455
;;;;;;;;;;;;;;;;;;;Normal;3;42,97;6,4455
;;;;;;;;;;;;;;;;;;;Female;3;42,97;6,4455
;;;;;;;;;;;;;;;;;;;Sports and travel;3;42,97;6,4455
;;;;;;;;;;;;;;;;;;;324-41-6833;8;30,2;12,08
;;;;;;;;;;;;;;;;;;;C;8;30,2;12,08
;;;;;;;;;;;;;;;;;;;Naypyitaw;8;30,2;12,08
;;;;;;;;;;;;;;;;;;;Member;8;30,2;12,08
;;;;;;;;;;;;;;;;;;;Female;8;30,2;12,08
;;;;;;;;;;;;;;;;;;;Electronic accessories;8;30,2;12,08
;;;;;;;;;;;;;;;;;;;324-92-3863;2;20,89;2,089
;;;;;;;;;;;;;;;;;;;A;2;20,89;2,089
;;;;;;;;;;;;;;;;;;;Yangon;2;20,89;2,089
;;;;;;;;;;;;;;;;;;;Member;2;20,89;2,089
;;;;;;;;;;;;;;;;;;;Male;2;20,89;2,089
;;;;;;;;;;;;;;;;;;;Electronic accessories;2;20,89;2,089
;;;;;;;;;;;;;;;;;;;325-77-6186;10;90,65;45,325
;;;;;;;;;;;;;;;;;;;A;10;90,65;45,325
;;;;;;;;;;;;;;;;;;;Yangon;10;90,65;45,325
;;;;;;;;;;;;;;;;;;;Member;10;90,65;45,325
;;;;;;;;;;;;;;;;;;;Female;10;90,65;45,325
;;;;;;;;;;;;;;;;;;;Home and lifestyle;10;90,65;45,325
;;;;;;;;;;;;;;;;;;;325-89-4209;1;87,9;4,395
;;;;;;;;;;;;;;;;;;;A;1;87,9;4,395
;;;;;;;;;;;;;;;;;;;Yangon;1;87,9;4,395
;;;;;;;;;;;;;;;;;;;Member;1;87,9;4,395
;;;;;;;;;;;;;;;;;;;Male;1;87,9;4,395
;;;;;;;;;;;;;;;;;;;Food and beverages;1;87,9;4,395
;;;;;;;;;;;;;;;;;;;325-90-8763;10;46,57;23,285
;;;;;;;;;;;;;;;;;;;C;10;46,57;23,285
;;;;;;;;;;;;;;;;;;;Naypyitaw;10;46,57;23,285
;;;;;;;;;;;;;;;;;;;Member;10;46,57;23,285
;;;;;;;;;;;;;;;;;;;Female;10;46,57;23,285
;;;;;;;;;;;;;;;;;;;Electronic accessories;10;46,57;23,285
;;;;;;;;;;;;;;;;;;;326-71-2155;4;73,95;14,79
;;;;;;;;;;;;;;;;;;;C;4;73,95;14,79
;;;;;;;;;;;;;;;;;;;Naypyitaw;4;73,95;14,79
;;;;;;;;;;;;;;;;;;;Normal;4;73,95;14,79
;;;;;;;;;;;;;;;;;;;Female;4;73,95;14,79
;;;;;;;;;;;;;;;;;;;Sports and travel;4;73,95;14,79
;;;;;;;;;;;;;;;;;;;326-78-5178;7;91,4;31,99
;;;;;;;;;;;;;;;;;;;C;7;91,4;31,99
;;;;;;;;;;;;;;;;;;;Naypyitaw;7;91,4;31,99
;;;;;;;;;;;;;;;;;;;Member;7;91,4;31,99
;;;;;;;;;;;;;;;;;;;Male;7;91,4;31,99
;;;;;;;;;;;;;;;;;;;Food and beverages;7;91,4;31,99
;;;;;;;;;;;;;;;;;;;327-40-9673;6;72,6;21,78
;;;;;;;;;;;;;;;;;;;B;6;72,6;21,78
;;;;;;;;;;;;;;;;;;;Mandalay;6;72,6;21,78
;;;;;;;;;;;;;;;;;;;Member;6;72,6;21,78
;;;;;;;;;;;;;;;;;;;Male;6;72,6;21,78
;;;;;;;;;;;;;;;;;;;Sports and travel;6;72,6;21,78
;;;;;;;;;;;;;;;;;;;329-62-1586;3;54,67;8,2005
;;;;;;;;;;;;;;;;;;;A;3;54,67;8,2005
;;;;;;;;;;;;;;;;;;;Yangon;3;54,67;8,2005
;;;;;;;;;;;;;;;;;;;Normal;3;54,67;8,2005
;;;;;;;;;;;;;;;;;;;Male;3;54,67;8,2005
;;;;;;;;;;;;;;;;;;;Food and beverages;3;54,67;8,2005
;;;;;;;;;;;;;;;;;;;333-23-2632;7;10,08;3,528
;;;;;;;;;;;;;;;;;;;A;7;10,08;3,528
;;;;;;;;;;;;;;;;;;;Yangon;7;10,08;3,528
;;;;;;;;;;;;;;;;;;;Member;7;10,08;3,528
;;;;;;;;;;;;;;;;;;;Male;7;10,08;3,528
;;;;;;;;;;;;;;;;;;;Health and beauty;7;10,08;3,528
;;;;;;;;;;;;;;;;;;;333-73-7901;8;54,92;21,968
;;;;;;;;;;;;;;;;;;;C;8;54,92;21,968
;;;;;;;;;;;;;;;;;;;Naypyitaw;8;54,92;21,968
;;;;;;;;;;;;;;;;;;;Normal;8;54,92;21,968
;;;;;;;;;;;;;;;;;;;Female;8;54,92;21,968
;;;;;;;;;;;;;;;;;;;Health and beauty;8;54,92;21,968
;;;;;;;;;;;;;;;;;;;334-64-2006;2;70,32;7,032
;;;;;;;;;;;;;;;;;;;A;2;70,32;7,032
;;;;;;;;;;;;;;;;;;;Yangon;2;70,32;7,032
;;;;;;;;;;;;;;;;;;;Member;2;70,32;7,032
;;;;;;;;;;;;;;;;;;;Female;2;70,32;7,032
;;;;;;;;;;;;;;;;;;;Home and lifestyle;2;70,32;7,032
;;;;;;;;;;;;;;;;;;;336-78-2147;8;63,91;25,564
;;;;;;;;;;;;;;;;;;;C;8;63,91;25,564
;;;;;;;;;;;;;;;;;;;Naypyitaw;8;63,91;25,564
;;;;;;;;;;;;;;;;;;;Member;8;63,91;25,564
;;;;;;;;;;;;;;;;;;;Male;8;63,91;25,564
;;;;;;;;;;;;;;;;;;;Home and lifestyle;8;63,91;25,564
;;;;;;;;;;;;;;;;;;;338-65-2210;10;68,6;34,3
;;;;;;;;;;;;;;;;;;;C;10;68,6;34,3
;;;;;;;;;;;;;;;;;;;Naypyitaw;10;68,6;34,3
;;;;;;;;;;;;;;;;;;;Member;10;68,6;34,3
;;;;;;;;;;;;;;;;;;;Female;10;68,6;34,3
;;;;;;;;;;;;;;;;;;;Health and beauty;10;68,6;34,3
;;;;;;;;;;;;;;;;;;;339-12-4827;1;73,96;3,698
;;;;;;;;;;;;;;;;;;;B;1;73,96;3,698
;;;;;;;;;;;;;;;;;;;Mandalay;1;73,96;3,698
;;;;;;;;;;;;;;;;;;;Member;1;73,96;3,698
;;;;;;;;;;;;;;;;;;;Female;1;73,96;3,698
;;;;;;;;;;;;;;;;;;;Fashion accessories;1;73,96;3,698
;;;;;;;;;;;;;;;;;;;339-18-7061;2;92,98;9,298
;;;;;;;;;;;;;;;;;;;C;2;92,98;9,298
;;;;;;;;;;;;;;;;;;;Naypyitaw;2;92,98;9,298
;;;;;;;;;;;;;;;;;;;Member;2;92,98;9,298
;;;;;;;;;;;;;;;;;;;Female;2;92,98;9,298
;;;;;;;;;;;;;;;;;;;Fashion accessories;2;92,98;9,298
;;;;;;;;;;;;;;;;;;;339-38-9982;2;59,86;5,986
;;;;;;;;;;;;;;;;;;;B;2;59,86;5,986
;;;;;;;;;;;;;;;;;;;Mandalay;2;59,86;5,986
;;;;;;;;;;;;;;;;;;;Member;2;59,86;5,986
;;;;;;;;;;;;;;;;;;;Male;2;59,86;5,986
;;;;;;;;;;;;;;;;;;;Fashion accessories;2;59,86;5,986
;;;;;;;;;;;;;;;;;;;339-96-8318;7;81,31;28,4585
;;;;;;;;;;;;;;;;;;;B;7;81,31;28,4585
;;;;;;;;;;;;;;;;;;;Mandalay;7;81,31;28,4585
;;;;;;;;;;;;;;;;;;;Member;7;81,31;28,4585
;;;;;;;;;;;;;;;;;;;Male;7;81,31;28,4585
;;;;;;;;;;;;;;;;;;;Fashion accessories;7;81,31;28,4585
;;;;;;;;;;;;;;;;;;;340-21-9136;4;40,05;8,01
;;;;;;;;;;;;;;;;;;;A;4;40,05;8,01
;;;;;;;;;;;;;;;;;;;Yangon;4;40,05;8,01
;;;;;;;;;;;;;;;;;;;Member;4;40,05;8,01
;;;;;;;;;;;;;;;;;;;Female;4;40,05;8,01
;;;;;;;;;;;;;;;;;;;Sports and travel;4;40,05;8,01
;;;;;;;;;;;;;;;;;;;340-66-0321;4;36,36;7,272
;;;;;;;;;;;;;;;;;;;A;4;36,36;7,272
;;;;;;;;;;;;;;;;;;;Yangon;4;36,36;7,272
;;;;;;;;;;;;;;;;;;;Member;4;36,36;7,272
;;;;;;;;;;;;;;;;;;;Male;4;36,36;7,272
;;;;;;;;;;;;;;;;;;;Electronic accessories;4;36,36;7,272
;;;;;;;;;;;;;;;;;;;342-65-4817;3;86,8;13,02
;;;;;;;;;;;;;;;;;;;C;3;86,8;13,02
;;;;;;;;;;;;;;;;;;;Naypyitaw;3;86,8;13,02
;;;;;;;;;;;;;;;;;;;Member;3;86,8;13,02
;;;;;;;;;;;;;;;;;;;Male;3;86,8;13,02
;;;;;;;;;;;;;;;;;;;Health and beauty;3;86,8;13,02
;;;;;;;;;;;;;;;;;;;343-61-3544;10;26,67;13,335
;;;;;;;;;;;;;;;;;;;B;10;26,67;13,335
;;;;;;;;;;;;;;;;;;;Mandalay;10;26,67;13,335
;;;;;;;;;;;;;;;;;;;Member;10;26,67;13,335
;;;;;;;;;;;;;;;;;;;Male;10;26,67;13,335
;;;;;;;;;;;;;;;;;;;Sports and travel;10;26,67;13,335
;;;;;;;;;;;;;;;;;;;343-75-9322;8;11,85;4,74
;;;;;;;;;;;;;;;;;;;B;8;11,85;4,74
;;;;;;;;;;;;;;;;;;;Mandalay;8;11,85;4,74
;;;;;;;;;;;;;;;;;;;Member;8;11,85;4,74
;;;;;;;;;;;;;;;;;;;Female;8;11,85;4,74
;;;;;;;;;;;;;;;;;;;Sports and travel;8;11,85;4,74
;;;;;;;;;;;;;;;;;;;343-87-0864;1;75,88;3,794
;;;;;;;;;;;;;;;;;;;C;1;75,88;3,794
;;;;;;;;;;;;;;;;;;;Naypyitaw;1;75,88;3,794
;;;;;;;;;;;;;;;;;;;Member;1;75,88;3,794
;;;;;;;;;;;;;;;;;;;Male;1;75,88;3,794
;;;;;;;;;;;;;;;;;;;Health and beauty;1;75,88;3,794
;;;;;;;;;;;;;;;;;;;345-08-4992;6;33,99;10,197
;;;;;;;;;;;;;;;;;;;A;6;33,99;10,197
;;;;;;;;;;;;;;;;;;;Yangon;6;33,99;10,197
;;;;;;;;;;;;;;;;;;;Normal;6;33,99;10,197
;;;;;;;;;;;;;;;;;;;Male;6;33,99;10,197
;;;;;;;;;;;;;;;;;;;Home and lifestyle;6;33,99;10,197
;;;;;;;;;;;;;;;;;;;345-68-9016;8;31,67;12,668
;;;;;;;;;;;;;;;;;;;C;8;31,67;12,668
;;;;;;;;;;;;;;;;;;;Naypyitaw;8;31,67;12,668
;;;;;;;;;;;;;;;;;;;Member;8;31,67;12,668
;;;;;;;;;;;;;;;;;;;Female;8;31,67;12,668
;;;;;;;;;;;;;;;;;;;Sports and travel;8;31,67;12,668
;;;;;;;;;;;;;;;;;;;346-12-3257;9;19,24;8,658
;;;;;;;;;;;;;;;;;;;B;9;19,24;8,658
;;;;;;;;;;;;;;;;;;;Mandalay;9;19,24;8,658
;;;;;;;;;;;;;;;;;;;Member;9;19,24;8,658
;;;;;;;;;;;;;;;;;;;Male;9;19,24;8,658
;;;;;;;;;;;;;;;;;;;Electronic accessories;9;19,24;8,658
;;;;;;;;;;;;;;;;;;;346-84-3103;5;13,22;3,305
;;;;;;;;;;;;;;;;;;;B;5;13,22;3,305
;;;;;;;;;;;;;;;;;;;Mandalay;5;13,22;3,305
;;;;;;;;;;;;;;;;;;;Member;5;13,22;3,305
;;;;;;;;;;;;;;;;;;;Female;5;13,22;3,305
;;;;;;;;;;;;;;;;;;;Electronic accessories;5;13,22;3,305
;;;;;;;;;;;;;;;;;;;347-34-2234;9;55,07;24,7815
;;;;;;;;;;;;;;;;;;;B;9;55,07;24,7815
;;;;;;;;;;;;;;;;;;;Mandalay;9;55,07;24,7815
;;;;;;;;;;;;;;;;;;;Member;9;55,07;24,7815
;;;;;;;;;;;;;;;;;;;Female;9;55,07;24,7815
;;;;;;;;;;;;;;;;;;;Sports and travel;9;55,07;24,7815
;;;;;;;;;;;;;;;;;;;347-56-2442;1;65,82;3,291
;;;;;;;;;;;;;;;;;;;A;1;65,82;3,291
;;;;;;;;;;;;;;;;;;;Yangon;1;65,82;3,291
;;;;;;;;;;;;;;;;;;;Normal;1;65,82;3,291
;;;;;;;;;;;;;;;;;;;Male;1;65,82;3,291
;;;;;;;;;;;;;;;;;;;Home and lifestyle;1;65,82;3,291
;;;;;;;;;;;;;;;;;;;347-72-6115;7;90,74;31,759
;;;;;;;;;;;;;;;;;;;B;7;90,74;31,759
;;;;;;;;;;;;;;;;;;;Mandalay;7;90,74;31,759
;;;;;;;;;;;;;;;;;;;Member;7;90,74;31,759
;;;;;;;;;;;;;;;;;;;Female;7;90,74;31,759
;;;;;;;;;;;;;;;;;;;Sports and travel;7;90,74;31,759
;;;;;;;;;;;;;;;;;;;349-97-8902;2;57,89;5,789
;;;;;;;;;;;;;;;;;;;B;2;57,89;5,789
;;;;;;;;;;;;;;;;;;;Mandalay;2;57,89;5,789
;;;;;;;;;;;;;;;;;;;Member;2;57,89;5,789
;;;;;;;;;;;;;;;;;;;Male;2;57,89;5,789
;;;;;;;;;;;;;;;;;;;Food and beverages;2;57,89;5,789
;;;;;;;;;;;;;;;;;;;351-62-0822;4;14,48;2,896
;;;;;;;;;;;;;;;;;;;B;4;14,48;2,896
;;;;;;;;;;;;;;;;;;;Mandalay;4;14,48;2,896
;;;;;;;;;;;;;;;;;;;Member;4;14,48;2,896
;;;;;;;;;;;;;;;;;;;Female;4;14,48;2,896
;;;;;;;;;;;;;;;;;;;Fashion accessories;4;14,48;2,896
;;;;;;;;;;;;;;;;;;;354-25-5821;6;69,12;20,736
;;;;;;;;;;;;;;;;;;;B;6;69,12;20,736
;;;;;;;;;;;;;;;;;;;Mandalay;6;69,12;20,736
;;;;;;;;;;;;;;;;;;;Member;6;69,12;20,736
;;;;;;;;;;;;;;;;;;;Female;6;69,12;20,736
;;;;;;;;;;;;;;;;;;;Sports and travel;6;69,12;20,736
;;;;;;;;;;;;;;;;;;;354-39-5160;6;34,42;10,326
;;;;;;;;;;;;;;;;;;;A;6;34,42;10,326
;;;;;;;;;;;;;;;;;;;Yangon;6;34,42;10,326
;;;;;;;;;;;;;;;;;;;Member;6;34,42;10,326
;;;;;;;;;;;;;;;;;;;Female;6;34,42;10,326
;;;;;;;;;;;;;;;;;;;Home and lifestyle;6;34,42;10,326
;;;;;;;;;;;;;;;;;;;355-34-6244;2;72,39;7,239
;;;;;;;;;;;;;;;;;;;B;2;72,39;7,239
;;;;;;;;;;;;;;;;;;;Mandalay;2;72,39;7,239
;;;;;;;;;;;;;;;;;;;Normal;2;72,39;7,239
;;;;;;;;;;;;;;;;;;;Male;2;72,39;7,239
;;;;;;;;;;;;;;;;;;;Food and beverages;2;72,39;7,239
;;;;;;;;;;;;;;;;;;;355-53-5943;6;68,84;20,652
;;;;;;;;;;;;;;;;;;;A;6;68,84;20,652
;;;;;;;;;;;;;;;;;;;Yangon;6;68,84;20,652
;;;;;;;;;;;;;;;;;;;Member;6;68,84;20,652
;;;;;;;;;;;;;;;;;;;Female;6;68,84;20,652
;;;;;;;;;;;;;;;;;;;Electronic accessories;6;68,84;20,652
;;;;;;;;;;;;;;;;;;;356-44-8813;3;37,48;5,622
;;;;;;;;;;;;;;;;;;;B;3;37,48;5,622
;;;;;;;;;;;;;;;;;;;Mandalay;3;37,48;5,622
;;;;;;;;;;;;;;;;;;;Normal;3;37,48;5,622
;;;;;;;;;;;;;;;;;;;Male;3;37,48;5,622
;;;;;;;;;;;;;;;;;;;Home and lifestyle;3;37,48;5,622
;;;;;;;;;;;;;;;;;;;358-88-9262;6;87,48;26,244
;;;;;;;;;;;;;;;;;;;C;6;87,48;26,244
;;;;;;;;;;;;;;;;;;;Naypyitaw;6;87,48;26,244
;;;;;;;;;;;;;;;;;;;Member;6;87,48;26,244
;;;;;;;;;;;;;;;;;;;Female;6;87,48;26,244
;;;;;;;;;;;;;;;;;;;Food and beverages;6;87,48;26,244
;;;;;;;;;;;;;;;;;;;359-90-3665;4;18,08;3,616
;;;;;;;;;;;;;;;;;;;B;4;18,08;3,616
;;;;;;;;;;;;;;;;;;;Mandalay;4;18,08;3,616
;;;;;;;;;;;;;;;;;;;Member;4;18,08;3,616
;;;;;;;;;;;;;;;;;;;Female;4;18,08;3,616
;;;;;;;;;;;;;;;;;;;Fashion accessories;4;18,08;3,616
;;;;;;;;;;;;;;;;;;;359-94-5395;1;92,78;4,639
;;;;;;;;;;;;;;;;;;;B;1;92,78;4,639
;;;;;;;;;;;;;;;;;;;Mandalay;1;92,78;4,639
;;;;;;;;;;;;;;;;;;;Normal;1;92,78;4,639
;;;;;;;;;;;;;;;;;;;Male;1;92,78;4,639
;;;;;;;;;;;;;;;;;;;Health and beauty;1;92,78;4,639
;;;;;;;;;;;;;;;;;;;360-39-5055;5;48,91;12,2275
;;;;;;;;;;;;;;;;;;;C;5;48,91;12,2275
;;;;;;;;;;;;;;;;;;;Naypyitaw;5;48,91;12,2275
;;;;;;;;;;;;;;;;;;;Member;5;48,91;12,2275
;;;;;;;;;;;;;;;;;;;Male;5;48,91;12,2275
;;;;;;;;;;;;;;;;;;;Sports and travel;5;48,91;12,2275
;;;;;;;;;;;;;;;;;;;361-59-0574;8;90,53;36,212
;;;;;;;;;;;;;;;;;;;B;8;90,53;36,212
;;;;;;;;;;;;;;;;;;;Mandalay;8;90,53;36,212
;;;;;;;;;;;;;;;;;;;Member;8;90,53;36,212
;;;;;;;;;;;;;;;;;;;Male;8;90,53;36,212
;;;;;;;;;;;;;;;;;;;Sports and travel;8;90,53;36,212
;;;;;;;;;;;;;;;;;;;361-85-2571;5;89,48;22,37
;;;;;;;;;;;;;;;;;;;A;5;89,48;22,37
;;;;;;;;;;;;;;;;;;;Yangon;5;89,48;22,37
;;;;;;;;;;;;;;;;;;;Normal;5;89,48;22,37
;;;;;;;;;;;;;;;;;;;Female;5;89,48;22,37
;;;;;;;;;;;;;;;;;;;Sports and travel;5;89,48;22,37
;;;;;;;;;;;;;;;;;;;362-58-8315;5;76,52;19,13
;;;;;;;;;;;;;;;;;;;C;5;76,52;19,13
;;;;;;;;;;;;;;;;;;;Naypyitaw;5;76,52;19,13
;;;;;;;;;;;;;;;;;;;Normal;5;76,52;19,13
;;;;;;;;;;;;;;;;;;;Male;5;76,52;19,13
;;;;;;;;;;;;;;;;;;;Fashion accessories;5;76,52;19,13
;;;;;;;;;;;;;;;;;;;364-33-8584;5;17,63;4,4075
;;;;;;;;;;;;;;;;;;;B;5;17,63;4,4075
;;;;;;;;;;;;;;;;;;;Mandalay;5;17,63;4,4075
;;;;;;;;;;;;;;;;;;;Member;5;17,63;4,4075
;;;;;;;;;;;;;;;;;;;Female;5;17,63;4,4075
;;;;;;;;;;;;;;;;;;;Food and beverages;5;17,63;4,4075
;;;;;;;;;;;;;;;;;;;364-34-2972;3;96,82;14,523
;;;;;;;;;;;;;;;;;;;C;3;96,82;14,523
;;;;;;;;;;;;;;;;;;;Naypyitaw;3;96,82;14,523
;;;;;;;;;;;;;;;;;;;Member;3;96,82;14,523
;;;;;;;;;;;;;;;;;;;Male;3;96,82;14,523
;;;;;;;;;;;;;;;;;;;Electronic accessories;3;96,82;14,523
;;;;;;;;;;;;;;;;;;;365-16-4334;8;26,43;10,572
;;;;;;;;;;;;;;;;;;;B;8;26,43;10,572
;;;;;;;;;;;;;;;;;;;Mandalay;8;26,43;10,572
;;;;;;;;;;;;;;;;;;;Normal;8;26,43;10,572
;;;;;;;;;;;;;;;;;;;Female;8;26,43;10,572
;;;;;;;;;;;;;;;;;;;Food and beverages;8;26,43;10,572
;;;;;;;;;;;;;;;;;;;365-64-0515;5;46,95;11,7375
;;;;;;;;;;;;;;;;;;;A;5;46,95;11,7375
;;;;;;;;;;;;;;;;;;;Yangon;5;46,95;11,7375
;;;;;;;;;;;;;;;;;;;Normal;5;46,95;11,7375
;;;;;;;;;;;;;;;;;;;Female;5;46,95;11,7375
;;;;;;;;;;;;;;;;;;;Electronic accessories;5;46,95;11,7375
;;;;;;;;;;;;;;;;;;;366-43-6862;4;52,89;10,578
;;;;;;;;;;;;;;;;;;;B;4;52,89;10,578
;;;;;;;;;;;;;;;;;;;Mandalay;4;52,89;10,578
;;;;;;;;;;;;;;;;;;;Normal;4;52,89;10,578
;;;;;;;;;;;;;;;;;;;Male;4;52,89;10,578
;;;;;;;;;;;;;;;;;;;Electronic accessories;4;52,89;10,578
;;;;;;;;;;;;;;;;;;;366-93-0948;1;66,35;3,3175
;;;;;;;;;;;;;;;;;;;A;1;66,35;3,3175
;;;;;;;;;;;;;;;;;;;Yangon;1;66,35;3,3175
;;;;;;;;;;;;;;;;;;;Member;1;66,35;3,3175
;;;;;;;;;;;;;;;;;;;Male;1;66,35;3,3175
;;;;;;;;;;;;;;;;;;;Electronic accessories;1;66,35;3,3175
;;;;;;;;;;;;;;;;;;;369-82-2676;5;75,66;18,915
;;;;;;;;;;;;;;;;;;;B;5;75,66;18,915
;;;;;;;;;;;;;;;;;;;Mandalay;5;75,66;18,915
;;;;;;;;;;;;;;;;;;;Normal;5;75,66;18,915
;;;;;;;;;;;;;;;;;;;Male;5;75,66;18,915
;;;;;;;;;;;;;;;;;;;Electronic accessories;5;75,66;18,915
;;;;;;;;;;;;;;;;;;;370-41-7321;9;56,69;25,5105
;;;;;;;;;;;;;;;;;;;B;9;56,69;25,5105
;;;;;;;;;;;;;;;;;;;Mandalay;9;56,69;25,5105
;;;;;;;;;;;;;;;;;;;Member;9;56,69;25,5105
;;;;;;;;;;;;;;;;;;;Male;9;56,69;25,5105
;;;;;;;;;;;;;;;;;;;Health and beauty;9;56,69;25,5105
;;;;;;;;;;;;;;;;;;;370-96-0655;6;49,32;14,796
;;;;;;;;;;;;;;;;;;;C;6;49,32;14,796
;;;;;;;;;;;;;;;;;;;Naypyitaw;6;49,32;14,796
;;;;;;;;;;;;;;;;;;;Normal;6;49,32;14,796
;;;;;;;;;;;;;;;;;;;Female;6;49,32;14,796
;;;;;;;;;;;;;;;;;;;Fashion accessories;6;49,32;14,796
;;;;;;;;;;;;;;;;;;;371-85-5789;3;87,98;13,197
;;;;;;;;;;;;;;;;;;;B;3;87,98;13,197
;;;;;;;;;;;;;;;;;;;Mandalay;3;87,98;13,197
;;;;;;;;;;;;;;;;;;;Normal;3;87,98;13,197
;;;;;;;;;;;;;;;;;;;Male;3;87,98;13,197
;;;;;;;;;;;;;;;;;;;Health and beauty;3;87,98;13,197
;;;;;;;;;;;;;;;;;;;372-26-1506;5;23,82;5,955
;;;;;;;;;;;;;;;;;;;C;5;23,82;5,955
;;;;;;;;;;;;;;;;;;;Naypyitaw;5;23,82;5,955
;;;;;;;;;;;;;;;;;;;Normal;5;23,82;5,955
;;;;;;;;;;;;;;;;;;;Female;5;23,82;5,955
;;;;;;;;;;;;;;;;;;;Fashion accessories;5;23,82;5,955
;;;;;;;;;;;;;;;;;;;372-62-5264;9;52,6;23,67
;;;;;;;;;;;;;;;;;;;C;9;52,6;23,67
;;;;;;;;;;;;;;;;;;;Naypyitaw;9;52,6;23,67
;;;;;;;;;;;;;;;;;;;Normal;9;52,6;23,67
;;;;;;;;;;;;;;;;;;;Female;9;52,6;23,67
;;;;;;;;;;;;;;;;;;;Food and beverages;9;52,6;23,67
;;;;;;;;;;;;;;;;;;;372-94-8041;6;15,26;4,578
;;;;;;;;;;;;;;;;;;;A;6;15,26;4,578
;;;;;;;;;;;;;;;;;;;Yangon;6;15,26;4,578
;;;;;;;;;;;;;;;;;;;Normal;6;15,26;4,578
;;;;;;;;;;;;;;;;;;;Male;6;15,26;4,578
;;;;;;;;;;;;;;;;;;;Health and beauty;6;15,26;4,578
;;;;;;;;;;;;;;;;;;;373-09-4567;10;77,56;38,78
;;;;;;;;;;;;;;;;;;;C;10;77,56;38,78
;;;;;;;;;;;;;;;;;;;Naypyitaw;10;77,56;38,78
;;;;;;;;;;;;;;;;;;;Normal;10;77,56;38,78
;;;;;;;;;;;;;;;;;;;Male;10;77,56;38,78
;;;;;;;;;;;;;;;;;;;Food and beverages;10;77,56;38,78
;;;;;;;;;;;;;;;;;;;373-14-0504;2;71,63;7,163
;;;;;;;;;;;;;;;;;;;A;2;71,63;7,163
;;;;;;;;;;;;;;;;;;;Yangon;2;71,63;7,163
;;;;;;;;;;;;;;;;;;;Member;2;71,63;7,163
;;;;;;;;;;;;;;;;;;;Female;2;71,63;7,163
;;;;;;;;;;;;;;;;;;;Sports and travel;2;71,63;7,163
;;;;;;;;;;;;;;;;;;;373-73-7910;7;86,31;30,2085
;;;;;;;;;;;;;;;;;;;A;7;86,31;30,2085
;;;;;;;;;;;;;;;;;;;Yangon;7;86,31;30,2085
;;;;;;;;;;;;;;;;;;;Normal;7;86,31;30,2085
;;;;;;;;;;;;;;;;;;;Male;7;86,31;30,2085
;;;;;;;;;;;;;;;;;;;Sports and travel;7;86,31;30,2085
;;;;;;;;;;;;;;;;;;;373-88-1424;5;35,81;8,9525
;;;;;;;;;;;;;;;;;;;C;5;35,81;8,9525
;;;;;;;;;;;;;;;;;;;Naypyitaw;5;35,81;8,9525
